vhod1-3,vhod1-2,vhod1-1,vhod2-3,vhod2-2,vhod2-1,izhod-3,izhod-2,izhod-1,izhod
0.8295472571,0.8308651092,0.8321774059,-0.5341566366,-0.4878779107,-0.4403705061,-1870.085186,-1870.028561,-1869.830465,-1869.487221
0.8308651092,0.8321774059,0.8334841386,-0.4878779107,-0.4403705061,-0.3918166247,-1870.028561,-1869.830465,-1869.487221,-1868.995703
0.8321774059,0.8334841386,0.8347852988,-0.4403705061,-0.3918166247,-0.3424014191,-1869.830465,-1869.487221,-1868.995703,-1868.353337
0.8334841386,0.8347852988,0.8360808779,-0.3918166247,-0.3424014191,-0.2923122203,-1869.487221,-1868.995703,-1868.353337,-1867.558112
0.8347852988,0.8360808779,0.8373708674,-0.3424014191,-0.2923122203,-0.2417377577,-1868.995703,-1868.353337,-1867.558112,-1866.608583
0.8360808779,0.8373708674,0.8386552588,-0.2923122203,-0.2417377577,-0.1908673753,-1868.353337,-1867.558112,-1866.608583,-1865.503875
0.8373708674,0.8386552588,0.8399340438,-0.2417377577,-0.1908673753,-0.1398902485,-1867.558112,-1866.608583,-1865.503875,-1864.243677
0.8386552588,0.8399340438,0.841207214,-0.1908673753,-0.1398902485,-0.0889946025,-1866.608583,-1865.503875,-1864.243677,-1862.828247
0.8399340438,0.841207214,0.8424747611,-0.1398902485,-0.0889946025,-0.03836693819,-1865.503875,-1864.243677,-1862.828247,-1861.258398
0.841207214,0.8424747611,0.8437366768,-0.0889946025,-0.03836693819,0.01180873199,-1864.243677,-1862.828247,-1861.258398,-1859.535498
0.8424747611,0.8437366768,0.8449929529,-0.03836693819,0.01180873199,0.06135163548,-1862.828247,-1861.258398,-1859.535498,-1857.661458
0.8437366768,0.8449929529,0.8462435811,0.01180873199,0.06135163548,0.1100849741,-1861.258398,-1859.535498,-1857.661458,-1855.638716
0.8449929529,0.8462435811,0.8474885534,0.06135163548,0.1100849741,0.1578366387,-1859.535498,-1857.661458,-1855.638716,-1853.470229
0.8462435811,0.8474885534,0.8487278616,0.1100849741,0.1578366387,0.2044399016,-1857.661458,-1855.638716,-1853.470229,-1851.159453
0.8474885534,0.8487278616,0.8499614976,0.1578366387,0.2044399016,0.2497340819,-1855.638716,-1853.470229,-1851.159453,-1848.710328
0.8487278616,0.8499614976,0.8511894535,0.2044399016,0.2497340819,0.2935651833,-1853.470229,-1851.159453,-1848.710328,-1846.127253
0.8499614976,0.8511894535,0.8524117212,0.2497340819,0.2935651833,0.3357864991,-1851.159453,-1848.710328,-1846.127253,-1843.415071
0.8511894535,0.8524117212,0.8536282929,0.2935651833,0.3357864991,0.3762591842,-1848.710328,-1846.127253,-1843.415071,-1840.579036
0.8524117212,0.8536282929,0.8548391606,0.3357864991,0.3762591842,0.4148527894,-1846.127253,-1843.415071,-1840.579036,-1837.6248
0.8536282929,0.8548391606,0.8560443165,0.3762591842,0.4148527894,0.4514457569,-1843.415071,-1840.579036,-1837.6248,-1834.558374
0.8548391606,0.8560443165,0.8572437528,0.4148527894,0.4514457569,0.4859258754,-1840.579036,-1837.6248,-1834.558374,-1831.386109
0.8560443165,0.8572437528,0.8584374618,0.4514457569,0.4859258754,0.518190691,-1837.6248,-1834.558374,-1831.386109,-1828.114662
0.8572437528,0.8584374618,0.8596254356,0.4859258754,0.518190691,0.5481478741,-1834.558374,-1831.386109,-1828.114662,-1824.750967
0.8584374618,0.8596254356,0.8608076667,0.518190691,0.5481478741,0.5757155397,-1831.386109,-1828.114662,-1824.750967,-1821.302205
0.8596254356,0.8608076667,0.8619841475,0.5481478741,0.5757155397,0.60082252,-1828.114662,-1824.750967,-1821.302205,-1817.775769
0.8608076667,0.8619841475,0.8631548702,0.5757155397,0.60082252,0.6234085879,-1824.750967,-1821.302205,-1817.775769,-1814.179234
0.8619841475,0.8631548702,0.8643198275,0.60082252,0.6234085879,0.6434246317,-1821.302205,-1817.775769,-1814.179234,-1810.52032
0.8631548702,0.8643198275,0.8654790117,0.6234085879,0.6434246317,0.6608327783,-1817.775769,-1814.179234,-1810.52032,-1806.806864
0.8643198275,0.8654790117,0.8666324156,0.6434246317,0.6608327783,0.6756064666,-1814.179234,-1810.52032,-1806.806864,-1803.04678
0.8654790117,0.8666324156,0.8677800315,0.6608327783,0.6756064666,0.6877304691,-1810.52032,-1806.806864,-1803.04678,-1799.248028
0.8666324156,0.8677800315,0.8689218522,0.6756064666,0.6877304691,0.6972008637,-1806.806864,-1803.04678,-1799.248028,-1795.418582
0.8677800315,0.8689218522,0.8700578704,0.6877304691,0.6972008637,0.7040249536,-1803.04678,-1799.248028,-1795.418582,-1791.566391
0.8689218522,0.8700578704,0.8711880788,0.6972008637,0.7040249536,0.7082211378,-1799.248028,-1795.418582,-1791.566391,-1787.699352
0.8700578704,0.8711880788,0.8723124701,0.7040249536,0.7082211378,0.7098187319,-1795.418582,-1791.566391,-1787.699352,-1783.825271
0.8711880788,0.8723124701,0.8734310371,0.7082211378,0.7098187319,0.7088577409,-1791.566391,-1787.699352,-1783.825271,-1779.951835
0.8723124701,0.8734310371,0.8745437728,0.7098187319,0.7088577409,0.705388584,-1787.699352,-1783.825271,-1779.951835,-1776.086582
0.8734310371,0.8745437728,0.87565067,0.7088577409,0.705388584,0.6994717741,-1783.825271,-1779.951835,-1776.086582,-1772.236865
0.8745437728,0.87565067,0.8767517217,0.705388584,0.6994717741,0.691177553,-1779.951835,-1776.086582,-1772.236865,-1768.409829
0.87565067,0.8767517217,0.8778469208,0.6994717741,0.691177553,0.6805854839,-1776.086582,-1772.236865,-1768.409829,-1764.612379
0.8767517217,0.8778469208,0.8789362604,0.691177553,0.6805854839,0.6677840035,-1772.236865,-1768.409829,-1764.612379,-1760.851154
0.8778469208,0.8789362604,0.8800197335,0.6805854839,0.6677840035,0.6528699365,-1768.409829,-1764.612379,-1760.851154,-1757.132505
0.8789362604,0.8800197335,0.8810973334,0.6677840035,0.6528699365,0.6359479733,-1764.612379,-1760.851154,-1757.132505,-1753.462467
0.8800197335,0.8810973334,0.8821690531,0.6528699365,0.6359479733,0.6171301151,-1760.851154,-1757.132505,-1753.462467,-1749.846738
0.8810973334,0.8821690531,0.8832348858,0.6359479733,0.6171301151,0.5965350882,-1757.132505,-1753.462467,-1749.846738,-1746.290663
0.8821690531,0.8832348858,0.8842948249,0.6171301151,0.5965350882,0.5742877302,-1753.462467,-1749.846738,-1746.290663,-1742.79921
0.8832348858,0.8842948249,0.8853488637,0.5965350882,0.5742877302,0.550518352,-1749.846738,-1746.290663,-1742.79921,-1739.376957
0.8842948249,0.8853488637,0.8863969954,0.5742877302,0.550518352,0.5253620774,-1746.290663,-1742.79921,-1739.376957,-1736.028077
0.8853488637,0.8863969954,0.8874392135,0.550518352,0.5253620774,0.4989581646,-1742.79921,-1739.376957,-1736.028077,-1732.756324
0.8863969954,0.8874392135,0.8884755114,0.5253620774,0.4989581646,0.4714493122,-1739.376957,-1736.028077,-1732.756324,-1729.565025
0.8874392135,0.8884755114,0.8895058825,0.4989581646,0.4714493122,0.4429809528,-1736.028077,-1732.756324,-1729.565025,-1726.457071
0.8884755114,0.8895058825,0.8905303205,0.4714493122,0.4429809528,0.413700539,-1732.756324,-1729.565025,-1726.457071,-1723.434908
0.8895058825,0.8905303205,0.8915488189,0.4429809528,0.413700539,0.3837568231,-1729.565025,-1726.457071,-1723.434908,-1720.50054
0.8905303205,0.8915488189,0.8925613713,0.413700539,0.3837568231,0.3532991354,-1726.457071,-1723.434908,-1720.50054,-1717.65552
0.8915488189,0.8925613713,0.8935679714,0.3837568231,0.3532991354,0.3224766645,-1723.434908,-1720.50054,-1717.65552,-1714.900954
0.8925613713,0.8935679714,0.8945686129,0.3532991354,0.3224766645,0.2914377424,-1720.50054,-1717.65552,-1714.900954,-1712.237504
0.8935679714,0.8945686129,0.8955632894,0.3224766645,0.2914377424,0.260329138,-1717.65552,-1714.900954,-1712.237504,-1709.66539
0.8945686129,0.8955632894,0.8965519949,0.2914377424,0.260329138,0.2292953626,-1714.900954,-1712.237504,-1709.66539,-1707.1844
0.8955632894,0.8965519949,0.8975347232,0.260329138,0.2292953626,0.1984779905,-1712.237504,-1709.66539,-1707.1844,-1704.793896
0.8965519949,0.8975347232,0.8985114682,0.2292953626,0.1984779905,0.1680149981,-1709.66539,-1707.1844,-1704.793896,-1702.492828
0.8975347232,0.8985114682,0.8994822237,0.1984779905,0.1680149981,0.1380401243,-1707.1844,-1704.793896,-1702.492828,-1700.279744
0.8985114682,0.8994822237,0.9004469839,0.1680149981,0.1380401243,0.1086822555,-1704.793896,-1702.492828,-1700.279744,-1698.152803
0.8994822237,0.9004469839,0.9014057426,0.1380401243,0.1086822555,0.08006483818,-1702.492828,-1700.279744,-1698.152803,-1696.109797
0.9004469839,0.9014057426,0.902358494,0.1086822555,0.08006483818,0.05230532157,-1700.279744,-1698.152803,-1696.109797,-1694.148164
0.9014057426,0.902358494,0.9033052322,0.08006483818,0.05230532157,0.02551463301,-1698.152803,-1696.109797,-1694.148164,-1692.26501
0.902358494,0.9033052322,0.9042459514,0.05230532157,0.02551463301,-0.0002033110938,-1696.109797,-1694.148164,-1692.26501,-1690.457128
0.9033052322,0.9042459514,0.9051806458,0.02551463301,-0.0002033110938,-0.02475205697,-1694.148164,-1692.26501,-1690.457128,-1688.721022
0.9042459514,0.9051806458,0.9061093095,-0.0002033110938,-0.02475205697,-0.04804302534,-1692.26501,-1690.457128,-1688.721022,-1687.052933
0.9051806458,0.9061093095,0.907031937,-0.02475205697,-0.04804302534,-0.06999588175,-1690.457128,-1688.721022,-1687.052933,-1685.448857
0.9061093095,0.907031937,0.9079485226,-0.04804302534,-0.06999588175,-0.09053886351,-1688.721022,-1687.052933,-1685.448857,-1683.904576
0.907031937,0.9079485226,0.9088590606,-0.06999588175,-0.09053886351,-0.1096090619,-1687.052933,-1685.448857,-1683.904576,-1682.415685
0.9079485226,0.9088590606,0.9097635455,-0.09053886351,-0.1096090619,-0.1271526581,-1685.448857,-1683.904576,-1682.415685,-1680.977616
0.9088590606,0.9097635455,0.9106619718,-0.1096090619,-0.1271526581,-0.1431251121,-1683.904576,-1682.415685,-1680.977616,-1679.585668
0.9097635455,0.9106619718,0.911554334,-0.1271526581,-0.1431251121,-0.1574913038,-1682.415685,-1680.977616,-1679.585668,-1678.235033
0.9106619718,0.911554334,0.9124406267,-0.1431251121,-0.1574913038,-0.1702256247,-1680.977616,-1679.585668,-1678.235033,-1676.920828
0.911554334,0.9124406267,0.9133208445,-0.1574913038,-0.1702256247,-0.181312022,-1679.585668,-1678.235033,-1676.920828,-1675.638123
0.9124406267,0.9133208445,0.9141949821,-0.1702256247,-0.181312022,-0.1907439921,-1678.235033,-1676.920828,-1675.638123,-1674.381965
0.9133208445,0.9141949821,0.9150630342,-0.181312022,-0.1907439921,-0.1985245265,-1676.920828,-1675.638123,-1674.381965,-1673.147412
0.9141949821,0.9150630342,0.9159249956,-0.1907439921,-0.1985245265,-0.2046660082,-1675.638123,-1674.381965,-1673.147412,-1671.92956
0.9150630342,0.9159249956,0.916780861,-0.1985245265,-0.2046660082,-0.2091900609,-1674.381965,-1673.147412,-1671.92956,-1670.723569
0.9159249956,0.916780861,0.9176306253,-0.2046660082,-0.2091900609,-0.2121273501,-1673.147412,-1671.92956,-1670.723569,-1669.52469
0.916780861,0.9176306253,0.9184742834,-0.2091900609,-0.2121273501,-0.2135173388,-1671.92956,-1670.723569,-1669.52469,-1668.328293
0.9176306253,0.9184742834,0.9193118303,-0.2121273501,-0.2135173388,-0.2134079987,-1670.723569,-1669.52469,-1668.328293,-1667.129893
0.9184742834,0.9193118303,0.920143261,-0.2135173388,-0.2134079987,-0.2118554774,-1669.52469,-1668.328293,-1667.129893,-1665.925173
0.9193118303,0.920143261,0.9209685704,-0.2134079987,-0.2118554774,-0.2089237244,-1668.328293,-1667.129893,-1665.925173,-1664.710007
0.920143261,0.9209685704,0.9217877538,-0.2118554774,-0.2089237244,-0.2046840776,-1667.129893,-1665.925173,-1664.710007,-1663.480484
0.9209685704,0.9217877538,0.9226008061,-0.2089237244,-0.2046840776,-0.1992148124,-1665.925173,-1664.710007,-1663.480484,-1662.232927
0.9217877538,0.9226008061,0.9234077226,-0.2046840776,-0.1992148124,-0.1926006556,-1664.710007,-1663.480484,-1662.232927,-1660.963913
0.9226008061,0.9234077226,0.9242084985,-0.1992148124,-0.1926006556,-0.1849322664,-1663.480484,-1662.232927,-1660.963913,-1659.670293
0.9234077226,0.9242084985,0.9250031291,-0.1926006556,-0.1849322664,-0.1763056878,-1662.232927,-1660.963913,-1659.670293,-1658.349204
0.9242084985,0.9250031291,0.9257916097,-0.1849322664,-0.1763056878,-0.1668217708,-1660.963913,-1659.670293,-1658.349204,-1656.998086
0.9250031291,0.9257916097,0.9265739357,-0.1763056878,-0.1668217708,-0.156585574,-1659.670293,-1658.349204,-1656.998086,-1655.614695
0.9257916097,0.9265739357,0.9273501025,-0.1668217708,-0.156585574,-0.145705743,-1658.349204,-1656.998086,-1655.614695,-1654.197112
0.9265739357,0.9273501025,0.9281201054,-0.156585574,-0.145705743,-0.1342938704,-1656.998086,-1655.614695,-1654.197112,-1652.743753
0.9273501025,0.9281201054,0.9288839402,-0.145705743,-0.1342938704,-0.1224638423,-1655.614695,-1654.197112,-1652.743753,-1651.253377
0.9281201054,0.9288839402,0.9296416022,-0.1342938704,-0.1224638423,-0.1103311732,-1654.197112,-1652.743753,-1651.253377,-1649.725087
0.9288839402,0.9296416022,0.9303930871,-0.1224638423,-0.1103311732,-0.09801233277,-1652.743753,-1651.253377,-1649.725087,-1648.158338
0.9296416022,0.9303930871,0.9311383905,-0.1103311732,-0.09801233277,-0.08562406795,-1651.253377,-1649.725087,-1648.158338,-1646.552934
0.9303930871,0.9311383905,0.9318775081,-0.09801233277,-0.08562406795,-0.07328272467,-1649.725087,-1648.158338,-1646.552934,-1644.909027
0.9311383905,0.9318775081,0.9326104358,-0.08562406795,-0.07328272467,-0.06110357163,-1648.158338,-1646.552934,-1644.909027,-1643.227117
0.9318775081,0.9326104358,0.9333371691,-0.07328272467,-0.06110357163,-0.04920013011,-1646.552934,-1644.909027,-1643.227117,-1641.508043
0.9326104358,0.9333371691,0.9340577041,-0.06110357163,-0.04920013011,-0.03768351337,-1644.909027,-1643.227117,-1641.508043,-1639.752978
0.9333371691,0.9340577041,0.9347720365,-0.04920013011,-0.03768351337,-0.02666177877,-1643.227117,-1641.508043,-1639.752978,-1637.963419
0.9340577041,0.9347720365,0.9354801623,-0.03768351337,-0.02666177877,-0.01623929622,-1641.508043,-1639.752978,-1637.963419,-1636.141177
0.9347720365,0.9354801623,0.9361820775,-0.02666177877,-0.01623929622,-0.006516136058,-1639.752978,-1637.963419,-1636.141177,-1634.288361
0.9354801623,0.9361820775,0.936877778,-0.01623929622,-0.006516136058,0.002412520311,-1637.963419,-1636.141177,-1634.288361,-1632.407368
0.9361820775,0.936877778,0.93756726,-0.006516136058,0.002412520311,0.01045694401,-1636.141177,-1634.288361,-1632.407368,-1630.500862
0.936877778,0.93756726,0.9382505196,0.002412520311,0.01045694401,0.01753339351,-1634.288361,-1632.407368,-1630.500862,-1628.571761
0.93756726,0.9382505196,0.9389275529,0.01045694401,0.01753339351,0.02356461793,-1632.407368,-1630.500862,-1628.571761,-1626.623212
0.9382505196,0.9389275529,0.9395983561,0.01753339351,0.02356461793,0.028480326,-1630.500862,-1628.571761,-1626.623212,-1624.658575
0.9389275529,0.9395983561,0.9402629255,0.02356461793,0.028480326,0.03221761831,-1628.571761,-1626.623212,-1624.658575,-1622.681396
0.9395983561,0.9402629255,0.9409212574,0.028480326,0.03221761831,0.03472138051,-1626.623212,-1624.658575,-1622.681396,-1620.695389
0.9402629255,0.9409212574,0.9415733482,0.03221761831,0.03472138051,0.03594463517,-1624.658575,-1622.681396,-1620.695389,-1618.704409
0.9409212574,0.9415733482,0.9422191942,0.03472138051,0.03594463517,0.0358488506,-1622.681396,-1620.695389,-1618.704409,-1616.712424
0.9415733482,0.9422191942,0.9428587919,0.03594463517,0.0358488506,0.03440420473,-1620.695389,-1618.704409,-1616.712424,-1614.723493
0.9422191942,0.9428587919,0.9434921378,0.0358488506,0.03440420473,0.03158980257,-1618.704409,-1616.712424,-1614.723493,-1612.74174
0.9428587919,0.9434921378,0.9441192284,0.03440420473,0.03158980257,0.02739384607,-1616.712424,-1614.723493,-1612.74174,-1610.77132
0.9434921378,0.9441192284,0.9447400603,0.03158980257,0.02739384607,0.02181375527,-1614.723493,-1612.74174,-1610.77132,-1608.816398
0.9441192284,0.9447400603,0.9453546302,0.02739384607,0.02181375527,0.01485623989,-1612.74174,-1610.77132,-1608.816398,-1606.88112
0.9447400603,0.9453546302,0.9459629347,0.02181375527,0.01485623989,0.006537321014,-1610.77132,-1608.816398,-1606.88112,-1604.969583
0.9453546302,0.9459629347,0.9465649706,0.01485623989,0.006537321014,-0.003117697704,-1608.816398,-1606.88112,-1604.969583,-1603.085806
0.9459629347,0.9465649706,0.9471607346,0.006537321014,-0.003117697704,-0.01407430911,-1606.88112,-1604.969583,-1603.085806,-1601.233707
0.9465649706,0.9471607346,0.9477502235,-0.003117697704,-0.01407430911,-0.02628893185,-1604.969583,-1603.085806,-1601.233707,-1599.417074
0.9471607346,0.9477502235,0.9483334343,-0.01407430911,-0.02628893185,-0.0397090893,-1603.085806,-1601.233707,-1599.417074,-1597.639534
0.9477502235,0.9483334343,0.9489103638,-0.02628893185,-0.0397090893,-0.05427363759,-1601.233707,-1599.417074,-1597.639534,-1595.904534
0.9483334343,0.9489103638,0.9494810091,-0.0397090893,-0.05427363759,-0.06991304157,-1599.417074,-1597.639534,-1595.904534,-1594.215311
0.9489103638,0.9494810091,0.9500453671,-0.05427363759,-0.06991304157,-0.08654969757,-1597.639534,-1595.904534,-1594.215311,-1592.57487
0.9494810091,0.9500453671,0.9506034349,-0.06991304157,-0.08654969757,-0.1040983016,-1595.904534,-1594.215311,-1592.57487,-1590.985958
0.9500453671,0.9506034349,0.9511552096,-0.08654969757,-0.1040983016,-0.1224662611,-1594.215311,-1592.57487,-1590.985958,-1589.451046
0.9506034349,0.9511552096,0.9517006883,-0.1040983016,-0.1224662611,-0.1415541487,-1592.57487,-1590.985958,-1589.451046,-1587.972307
0.9511552096,0.9517006883,0.9522398684,-0.1224662611,-0.1415541487,-0.1612561952,-1590.985958,-1589.451046,-1587.972307,-1586.551596
0.9517006883,0.9522398684,0.9527727469,-0.1415541487,-0.1612561952,-0.1814608199,-1589.451046,-1587.972307,-1586.551596,-1585.190433
0.9522398684,0.9527727469,0.9532993213,-0.1612561952,-0.1814608199,-0.2020511966,-1587.972307,-1586.551596,-1585.190433,-1583.889988
0.9527727469,0.9532993213,0.9538195888,-0.1814608199,-0.2020511966,-0.2229058497,-1586.551596,-1585.190433,-1583.889988,-1582.651066
0.9532993213,0.9538195888,0.9543335469,-0.2020511966,-0.2229058497,-0.2438992815,-1585.190433,-1583.889988,-1582.651066,-1581.474097
0.9538195888,0.9543335469,0.954841193,-0.2229058497,-0.2438992815,-0.2649026244,-1583.889988,-1582.651066,-1581.474097,-1580.359122
0.9543335469,0.954841193,0.9553425246,-0.2438992815,-0.2649026244,-0.2857843156,-1582.651066,-1581.474097,-1580.359122,-1579.30579
0.954841193,0.9553425246,0.9558375392,-0.2649026244,-0.2857843156,-0.306410793,-1581.474097,-1580.359122,-1579.30579,-1578.313348
0.9553425246,0.9558375392,0.9563262345,-0.2857843156,-0.306410793,-0.326647205,-1580.359122,-1579.30579,-1578.313348,-1577.380637
0.9558375392,0.9563262345,0.956808608,-0.306410793,-0.326647205,-0.3463581347,-1579.30579,-1578.313348,-1577.380637,-1576.506094
0.9563262345,0.956808608,0.9572846574,-0.326647205,-0.3463581347,-0.3654083321,-1578.313348,-1577.380637,-1576.506094,-1575.68775
0.956808608,0.9572846574,0.9577543806,-0.3463581347,-0.3654083321,-0.3836634515,-1577.380637,-1576.506094,-1575.68775,-1574.923231
0.9572846574,0.9577543806,0.9582177751,-0.3654083321,-0.3836634515,-0.4009907907,-1576.506094,-1575.68775,-1574.923231,-1574.209768
0.9577543806,0.9582177751,0.958674839,-0.3836634515,-0.4009907907,-0.4172600281,-1575.68775,-1574.923231,-1574.209768,-1573.544198
0.9582177751,0.958674839,0.9591255699,-0.4009907907,-0.4172600281,-0.4323439534,-1574.923231,-1574.209768,-1573.544198,-1572.922979
0.958674839,0.9591255699,0.959569966,-0.4172600281,-0.4323439534,-0.4461191883,-1574.209768,-1573.544198,-1572.922979,-1572.342197
0.9591255699,0.959569966,0.9600080251,-0.4323439534,-0.4461191883,-0.458466895,-1573.544198,-1572.922979,-1572.342197,-1571.797581
